"FilingID","ReferenceID","Name of Partner, etc."
1048220,66651,"IRONBRIDGE CAPITAL II B PTY LIMITED"
1048220,66650,"IRONBRIDGE CAPITAL II A PTY LIMITED"
1050051,168344,"FUND ROCK MANAGEMENT COMPANY SA"
1050051,19964,"MAPLES FS LIMITED"
1050051,19978,"HIROSHI ONISHI (DIRECTOR)"
1050051,19978,"MARK PEARSON (DIRECTOR)"
1050051,19978,"ANDY PEGGE (DIRECTOR)"
1050051,19978,"DECLAN QUILLIGAN (DIRECTOR)"
1050051,57011,"HIROSHI ONISHI (DIRECTOR)"
1050051,57011,"MARK PEARSON (DIRECTOR)"
1050051,57011,"ANDY PEGGE (DIRECTOR)"
1050051,67297,"FUND ROCK MANAGEMENT COMPANY SA"
1050388,173700,"NVP GENERAL PARTNER, L.L.C."
1053317,20185,"LONGWORTH VENTURE MANAGEMENT II, LLC"
1053317,20961,"LONGWORTH VENTURE MANAGEMENT III LLC"
1053317,20957,"LONGWORTH VENTURE MANAGEMENT III LLC"
1053317,20945,"LONGWORTH VENTURE MANAGEMENT II, LLC"
1053317,20946,"LONGWORTH VENTURE MANAGEMENT II-A, LLC"
1053317,20190,"LONGWORTH VENTURE MANAGEMENT II, LLC"
1037134,179270,"TEYMOUR-REZA RADJY"
1037134,179270,"CHRISTOPHER GOSDENOZ"
1037134,179270,"VERONICA BERBERS"
1045829,179776,"PROCURITAS CAPITAL INVESTORS V GP LIMITED"
1045829,179767,"PETER TOYBERG"
1045829,179775,"PROCURITAS CAPITAL INVESTORS IV GP LIMITED"
1045829,179774,"PETER TOYBERG"
1044556,179924,"SACHINDRA RUDRA (DIRECTOR)"
1044556,179924,"PINPIN KWETON (DIRECTOR)"
1044556,179924,"PATRICK LEE MO LIN (DIRECTOR)"
1044556,179924,"JACQUELINE NOVOGRATZ (DIRECTOR)"
1044556,179924,"ACUMEN CAPITAL PARTNERS LLC (MANAGER)"
1051899,167158,"BLUEBERRY VENTURES GENERAL PARTNER 1, LLC"
1050622,168722,"EVERSEPT GP, LLC"
1049405,180360,"RANDY WATKINS SLIFKA"
1044182,168571,"DUPREEZ VERMEULEN"
1044182,168571,"WILLIAM CAIRNS"
1044182,168550,"DUPREEZ VERMEULEN"
1044182,168550,"WILLIAM CAIRNS"
1042779,179776,"PROCURITAS CAPITAL INVESTORS V GP LIMITED"
1042779,179767,"PETER TOYBERG"
1042779,179775,"PROCURITAS CAPITAL INVESTORS IV GP LIMITED"
1042779,179774,"PETER TOYBERG"
1044740,178099,"THE TRUE LIFE COMPANIES, LLC"
1048063,180215,"CORAZON CAPITAL II GP LLC"
1048467,167426,"TOCCATA CAPITAL PTE. LTD. IS THE MANAGER. LISA MARIE HOWIE, XINCHEN WANG AND ASSIA TODOROVA TURNER ARE DIRECTORS."
1048467,54907,"TOCCATA CAPITAL PTE. LTD. IS THE MANAGER. DON WAYNE EBANKS, ROBERT SCOTT MEYER, AND DAVID ANTHONY NUSS ARE DIRECTORS."
1042534,64100,"EUROPA CAPITAL LLP"
1042534,54681,"EUROPA CAPITAL LLP"
1042534,11308,"EUROPA CAPITAL LLP"
1042534,11274,"EUROPA CAPITAL LLP"
1042534,10659,"EUROPA CAPITAL LLP"
1042534,177302,"EUROPA CAPITAL LLP"
1044708,170460,"CRECIENTE PARTNERS GP I, LLC"
1044759,179968,"MICHAEL SOFAER"
1044759,179968,"STEPHEN HENG CHE WOO"
1044759,179968,"LAKEVILLE CAPITAL MANAGEMENT LIMITED"
1044759,179968,"RYAN KENNETH SCHROEDER"
1051100,7080,"KURT HAKAN ERSOY, PATRICK HARRIGAN, JOHN SKELLY"
1056226,180999,"SUMMA EQUITY AB"
1056226,181006,"SUMMA EQUITY AB"
1058663,158943,"ALTA PARK PARTNERS, LLC"
1058663,65810,"JOSEPH BOU-SABA"
1058663,65810,"WARREN KEENS"
1058663,65810,"PAUL STEVENSON"
1058663,56376,"ALTA PARK PARTNERS, LLC"
1058663,56374,"ALTA PARK PARTNERS, LLC"
1051113,180569,"ANURAG SRIVASTAVA"
1051113,180569,"AMIT ANAND"
1051113,180571,"SEEDPLUS SINGAPORE GP, L.P."
1051113,180570,"JUNGLE PARTNERS II, L.P."
1045026,179987,"MANAGER - HENDERSON PROPERTY UK AIFM LIMITED"
1045026,179987,"GENERAL PARTNER - HENDERSON OMP (GP) LIMITED"
1045026,180022,"GENERAL PARTNER - EUROPEAN CITIES PARTNERSHIP (GP) SARL"
1045026,180022,"MANAGER - HENDERSON PROPERTY UK AIFM LIMITED"
1045026,180021,"MANAGER - HENDERSON PROPERTY UK AIFM LIMITED"
1045026,180021,"GENERAL PARTNER - TH REAL ESTATE PELV (GP)"
1045026,179996,"MANAGER - HENDERSON PROPERTY UK AIFM LIMITED"
1045026,179996,"GENERAL PARTNER - HENDERSON CLOF II (GP) LIMITED"
1057517,35669,"PALLAS INVESTMENTS, LLC"
1057517,35664,"PALLAS INVESTMENTS, LLC"
1057517,35657,"PALLAS INVESTMENTS, LLC"
1054808,22425,"STEAMBOAT VENTURES ASIA GP, LTD."
1054808,22442,"STEAMBOAT VENTURES MANAGER V, LP"
1054808,22425,"STEAMBOAT VENTURES ASIA MANAGER, LP"
1054808,22442,"STEAMBOAT VENTURES V GP, LTD."
1054808,180803,"STEAMBOAT VENTURES MANAGER VI, LP"
1054808,180803,"STEAMBOAT VENTURES VI GP, LTD."
1040180,45904,"AUREOS AFRICA HEALTH MANAGERS LIMITED"
1040180,45896,"AUREOS CHINA MANAGERS LTD"
1040180,45901,"AUREOS AFRICA MANAGERS LIMITED"
1040180,45900,"AUREOS SOUTH-EAST ASIA II GP LIMITED"
1040180,45895,"AUREOS LATIN AMERICA GP I LIMITED"
1051220,180600,"TAAVI DAVIES - DIRECTOR"
1051220,180600,"DAVID LITTON - DIRECTOR"
1051220,180600,"NICK GAZE - DIRECTOR"
1041955,178212,"LCM CREDIT OPPORTUNITIES S.A.R.L."
1041955,179704,"LCM CREDIT OPPORTUNITIES IV LTD"
1055427,72532,"GMT II GENERAL PARTNER, L.P."
1055427,33856,"GMT III, GENERAL PARTNER L.P."
1055427,33854,"GMT III, GENERAL PARTNER L.P."
1055427,33849,"GMT II GENERAL PARTNER, L.P."
1055427,33850,"GMT III, GENERAL PARTNER L.P."
1055427,71228,"GMT II GENERAL PARTNER, L.P."
1026985,179970,"GENERAL PARTNER: ADP II GP LIMITED"
1026985,55571,"GENERAL PARTNER: ADP II GP LIMITED"
1026985,6841,"GENERAL PARTNER: ADP I GP LIMITED"
1026985,4725,"DIRECTORS: RUNA ALAM, COULDIP BASANTA LALA, AKSHAR MAHERALLY, MILES MORLAND AND RUBINA TOORAWA"
1050555,172814,"JULIE O'HARA"
1050555,172814,"FRANCOIS JANSEN VAN RENSBURG"
1050555,172814,"PETER HEAPS"
1050555,172929,"JULIE O'HARA"
1050555,172929,"FRANCOIS JANSEN VAN RENSBURG"
1050555,172929,"PETER HEAPS"
1052692,57430,"MARC KOSLOWSKY"
1052692,57430,"JEREMY HARDISTY"
1052692,57430,"JOHN LEGAT"
1052692,29461,"PASCAL COSTANTINI"
1052692,57430,"PASCAL COSTANTINI"
1052692,29461,"MARC KOSLOWSKY"
1052692,29461,"JEREMY HARDISTY"
1052692,29461,"JOHN LEGAT"
1039751,177412,"AVANT CAPITAL ADVISORS I, LLC"
1058256,24070,"OTTER CREEK MANAGEMENT, INC."
1058256,24059,"OTTER CREEK MANAGEMENT, INC."
1054389,180553,"ICON MANAGEMENT ASSOCIATES VI, LLC"
1054389,180562,"ICON MANAGEMENT ASSOCIATES VI, LLC"
1054457,159011,"BULLSEYE I LLC"
1055736,46408,"DAG, LLC"
1055736,46407,"DAG, LLC"
1055736,46404,"DAG, LLC"
1055736,46402,"DAG, LLC"
1058364,173170,"GENERAL CATALYST PARTNERS VIII, LP"
1058364,171598,"GENERAL CATALYST PARTNERS VIII, LP"
1058364,61545,"GENERAL CATALYST PARTNERS VII, LP"
1058364,27054,"GENERAL CATALYST PARTNERS VI, LP"
1058364,27053,"GENERAL CATALYST PARTNERS V, LP"
1058364,27051,"GENERAL CATALYST PARTNERS V, LP"
1058364,27048,"GENERAL CATALYST PARTNERS V, LP"
1058364,26825,"GENERAL CATALYST PARTNERS IV, LP"
1058364,26801,"GENERAL CATALYST PARTNERS III, LP"
1058364,26796,"GENERAL CATALYST PARTNERS III, LP"
1058364,26780,"GENERAL CATALYST PARTNERS II, LP"
1058364,26755,"GENERAL CATALYST PARTNERS II, LP"
1058364,26815,"GENERAL CATALYST PARTNERS IV, LP"
1047388,179224,"KINTAIL CAPITAL, LLC"
1047422,180141,"GARY WEE, PETER CHIN, STEPHEN CHANG"
1047422,167645,"GARY WEE, PETER CHIN, STEPHEN CHANG"
1047422,167642,"GARY WEE, PETER CHIN, STEPHEN CHANG"
1047422,167622,"JOHN YOUNG, JENNIFER COLLINS, SOPHIA DILBERT"
1047422,56600,"GARY WEE, PETER CHIN, STEPHEN CHANG"
1047422,56597,"GARY WEE, PETER CHIN, STEPHEN CHANG"
1047422,56590,"GARY WEE, PETER CHIN, STEPHEN CHANG"
1047422,44147,"GARY WEE, PETER CHIN, STEPHEN CHANG"
1047422,43959,"GARY WEE, PETER CHIN, AUDREY ROBINSON"
1047422,66579,"BLACK FOREST GENERAL PARTNER LTD"
1047422,66562,"GARY WEE, PETER CHIN, STEPHEN CHANG"
1047422,66561,"GARY WEE, PETER CHIN, STEPHEN CHANG"
1047422,66559,"GARY WEE, PETER CHIN, STEPHEN CHANG"
1047422,66558,"GARY WEE, PETER CHIN, STEPHEN CHANG"
1047422,66560,"GARY WEE, PETER CHIN, STEPHEN CHANG"
1047422,167626,"JOHN YOUNG, JENNIFER COLLINS, SOPHIA DILBERT"
1049406,180371,"APOLETTO MANAGERS LIMITED"
1049406,180376,"APOLETTO MANAGERS LIMITED"
1049406,180373,"APOLETTO MANAGERS LIMITED"
1049406,180368,"APOLETTO MANAGERS LIMITED"
1049406,180370,"APOLETTO MANAGERS LIMITED"
1049406,180374,"APOLETTO MANAGERS LIMITED"
1049406,180372,"APOLETTO MANAGERS LIMITED"
1057785,181059,"VICTORI CAPITAL INTERNATIONAL LTD, GENERAL PARTNER"
1047244,59005,"PEDRO FONTANA GARCIA"
1047244,59005,"EMILIO COCO FORISCOT"
1047244,59005,"KEITH DAY"
1047244,59005,"TONY CHEDRAOUI"
1047244,44430,"PEDRO FONTANA GARCIA"
1047244,44430,"EMILIO COCO FORISCOT"
1047244,44430,"KEITH DAY"
1047244,44430,"TONY CHEDRAOUI"
1047244,59111,"PEDRO FONTANA GARCIA"
1047244,59111,"EMILIO COCO FORISCOT"
1047244,59111,"KEITH DAY"
1047244,59111,"TONY CHEDRAOUI"
1047244,44430,"GUSTAVO HERRERO"
1047244,68942,"PEDRO FONTANA GARCIA"
1047244,68942,"EMILIO COCO FORISCOT"
1047244,68942,"KEITH DAY"
1047244,68942,"TONY CHEDRAOUI"
1047244,68942,"GUSTAVO HERRERO"
1047244,68939,"PEDRO FONTANA GARCIA"
1047244,68939,"EMILIO COCO FORISCOT"
1047244,68939,"KEITH DAY"
1047244,68939,"TONY CHEDRAOUI"
1047244,68939,"GUSTAVO HERRERO"
1047244,59111,"GUSTAVO HERRERO"
1047244,59005,"GUSTAVO HERRERO"
1047244,169734,"PEDRO FONTANA GARCIA"
1047244,169734,"EMILIO COCO FORISCOT"
1047244,169734,"KEITH DAY"
1047244,169734,"GUSTAVO HERRERO"
1047244,169734,"TONY CHEDRAOUI"
1051143,179972,"17 CAPITAL LLP"
1051143,179973,"17 CAPITAL LLP"
1051143,179971,"17 CAPITAL LLP"
1051509,179891,"SAASTR PARTNERS I, L.L.C."
1052084,67329,"TASHTEGO CAPITAL LLC"
1050843,139744,"PLEASANT VALLEY INVESTMENTS (GP) LIMITED"
1050843,139742,"HILLCREST PARTNERS, L.P."
1044007,57274,"UNION PARK CAPITAL I GP, L.P."
1044007,179885,"UNION PARK CAPITAL I GP, L.P."
1050561,167929,"NEW OCEAN CAPITAL MANAGEMENT LIMITED"
1050561,169018,"NEW OCEAN CAPITAL MANAGEMENT LIMITED"
1050561,167931,"NEW OCEAN CAPITAL MANAGEMENT LIMITED"
1050561,167928,"NEW OCEAN CAPITAL MANAGEMENT LIMITED"
1050561,169009,"NEW OCEAN CAPITAL MANAGEMENT LIMITED"
1050561,169015,"NEW OCEAN CAPITAL MANAGEMENT LIMITED"
1050561,169017,"NEW OCEAN CAPITAL MANAGEMENT LIMITED"
1050561,167930,"NEW OCEAN CAPITAL MANAGEMENT LIMITED"
1053381,180737,"RATIONAL INVESTMENT GROUP, LLC"
1041727,179696,"COALESCENCE PARTNERS GP, LLC - GENERAL PARTNER"
1051170,180589,"DENIS DING"
1051170,180589,"DOMINIC NICOSIA"
1054407,159011,"BULLSEYE I LLC"
1054958,171912,"JOG CAPITAL CORP. - ADMINISTRATOR"
1054958,171912,"JOG V SUBCO INC. - GENERAL PARTNER"
1054958,171928,"JOG CAPITAL CORP. - ADMINISTRATOR"
1054958,171928,"JOG V SUBCO INC. - GENERAL PARTNER"
1054958,171929,"JOG CAPITAL CORP. - ADMINISTRATOR"
1054958,171929,"JOG VI SUBCO INC. - GENERAL PARTNER"
1054958,2234,"JOG CAPITAL CORP. - ADMINISTRATOR"
1054958,2234,"JOG V MANAGEMENT CORP. - MANAGER"
1054958,2234,"JOG GP V PARTNERSHIP - GENERAL PARTNER"
1054958,2230,"JOG CAPITAL CORP. - ADMINISTRATOR"
1054958,2230,"JOG MANAGEMENT IV LIMITED PARTNERSHIP - MANAGER"
1054958,2230,"JOG GP IV LIMITED PARTNERSHIP - GENERAL PARTNER"
1054958,47222,"JOG CAPITAL CORP. - ADMINISTRATOR"
1054958,47222,"JOG VI MANAGEMENT CORP. - MANAGER"
1054958,47222,"JOG GP VI PARTNERSHIP - GENERAL PARTNER"
1045262,179980,"WARREN H. HABER"
1045262,179980,"JOHN D. WHITE"
1045262,179980,"JOHN L. TEEGER"
1045262,179979,"FOUNDERS NY GP LLC"
1045262,179980,"FEF GP, LLC"
1045262,179979,"JOHN L. TEEGER"
1045262,179979,"JOHN D. WHITE"
1045262,179979,"WARREN H. HABER"
1057456,181041,"QUESTA CAPITAL PARTNERS I GP, L.L.C."
1057456,181040,"QUESTA CAPITAL PARTNERS I GP, L.L.C."
1047040,158794,"ROBERT L JONES JR"
1031422,178781,"XIE FANG, LEW KIANG HUA"
1031422,178778,"HUI CHI KIN MAX, JIAO SHUGE, LEW KIANG HUA"
1031422,179472,"HUI CHI KIN MAX, LEW KIANG HUA"
1031422,178786,"STUART SCHONBERGER, WILLIAM HSU, WU SHANGZHI"
1031422,59330,"LI GANG, STUART SCHONBERGER, WILLIAM HSU"
1031422,43597,"CDH IV HOLDINGS COMPANY LIMITED"
1031422,43596,"CDH III HOLDINGS COMPANY LIMITED"
1031422,43595,"CDH III HOLDINGS COMPANY LIMITED"
1031422,43594,"CDH CHINA GROWTH CAPITAL HOLDINGS COMPANY LIMITED"
1031422,178817,"HUI CHI KIN MAX, JIAO SHUGE, LEW KIANG HUA"
1050432,1703,"TRUE BEARING ASSET MANAGEMENT LP, INVESTMENT MANAGER"
1050432,1697,"TRUE BEARING ASSET MANAGEMENT LP, GENERAL PARTNER"
1054813,28475,"HCP MANAGEMENT COMPANY, LLC"
1053725,5409,"VALARA CAPITAL MANAGEMENT, LLC"
1044136,179903,"ESCHATON OPPORTUNITIES FUND I GP LP"
1044136,179904,"ESCHATON OPPORTUNITIES FUND II GP LP"
1044457,8440,"ALLEGHENY MEZZANINE PARTNERS, LLC"
1046780,180092,"KAPILDEO JOORY, ZAKIR HUSSEIN NIAMUT, MOHAMMAD EZALDEEN A.I EL ARAJ, AJIT KUMAR, SAGAR, AGARWAL, ANUPAMA BASANTA LALA"
1050846,180539,"CIM TRUSTEES (MAURITIUS) LIMITED AS TRUSTEE OF LAKSHYA FOUNDATION"
1052717,180600,"TAAVI DAVIES - DIRECTOR"
1052717,180600,"DAVID LITTON - DIRECTOR"
1052717,180600,"NICK GAZE - DIRECTOR"
1056860,5752,"JANE FLEMING"
1056860,5752,"J.D. HUNTER"
1056860,5752,"OSCAR S. SCHAFER"
1056860,5722,"O.S.S. ADVISORS LLC"
1056860,5664,"O.S.S. ADVISORS LLC"
1041051,179630,"MLC MANAGEMENT LIMITED"
1041051,33054,"JAMES F. DOOLIN, FRANK F. CAMPANA"
1044363,167283,"GRAPHENE GP LLC"
1044363,167282,"GRAPHENE GP LLC"
1044363,171634,"GRAPHENE SPV GP LLC"
1044363,171636,"GRAPHENE SPV GP LLC"
1047049,56615,"DAVID EGGLISHAW"
1047049,56615,"FABIO GRECO"
1047049,56615,"AMAURY FONSECA JUNIOR"
1047049,56613,"VISION INVESTMENTS LLP"
1047049,56613,"DAVID EGGLISHAW"
1047049,56613,"FABIO GRECO"
1047049,56613,"AMAURY FONSECA JUNIOR"
1047049,30631,"FABIO GRECO"
1047049,30631,"AMAURY FONSECA JUNIOR"
1047049,30631,"VISION INVESTMENTS LLP"
1047049,30661,"AMAURY FONSECA JUNIOR"
1047049,30661,"VISION INVESTMENTS LLP"
1047049,30661,"DAVID EGGLISHAW"
1047049,30661,"FABIO GRECO"
1047049,57128,"VISION INVESTMENTS LLP"
1047049,57128,"DAVID EGGLISHAW"
1047049,57128,"FABIO GRECO"
1047049,57128,"AMAURY FONSECA JUNIOR"
1047049,57127,"VISION INVESTMENTS LLP"
1047049,57127,"DAVID EGGLISHAW"
1047049,57127,"FABIO GRECO"
1047049,57127,"AMAURY FONSECA JUNIOR"
1047049,57126,"VISION INVESTMENTS LLP"
1047049,57126,"DAVID EGGLISHAW"
1047049,57126,"FABIO GRECO"
1047049,57126,"AMAURY FONSECA JUNIOR"
1047049,57125,"VISION INVESTMENTS LLP"
1047049,57125,"DAVID EGGLISHAW"
1047049,57125,"FABIO GRECO"
1047049,57125,"AMAURY FONSECA JUNIOR"
1047049,57124,"VISION INVESTMENTS LLP"
1047049,57124,"DAVID EGGLISHAW"
1047049,57124,"FABIO GRECO"
1047049,57124,"AMAURY FONSECA JUNIOR"
1047049,57123,"VISION INVESTMENTS LLP"
1047049,57123,"DAVID EGGLISHAW"
1047049,57123,"FABIO GRECO"
1047049,57123,"AMAURY FONSECA JUNIOR"
1047049,57122,"VISION INVESTMENTS LLP"
1047049,57122,"DAVID EGGLISHAW"
1047049,57122,"FABIO GRECO"
1047049,57122,"AMAURY FONSECA JUNIOR"
1047049,57128,"ROGER RUEGG"
1047049,57128,"LAWRENCE EDWARDS"
1047049,57124,"ROGER RUEGG"
1047049,57124,"LAWRENCE EDWARDS"
1047049,57127,"ROGER RUEGG"
1047049,57127,"LAWRENCE EDWARDS"
1047049,57126,"ROGER RUEGG"
1047049,57126,"LAWRENCE EDWARDS"
1047049,57125,"LAWRENCE EDWARDS"
1047049,57125,"ROGER RUEGG"
1047049,56616,"LAWRENCE EDWARDS"
1047049,56616,"ROGER RUEGG"
1047049,56615,"VISION INVESTMENTS LLP"
1047049,57123,"LAWRENCE EDWARDS"
1047049,57123,"ROGER RUEGG"
1047049,57122,"LAWRENCE EDWARDS"
1047049,57122,"ROGER RUEGG"
1047049,56615,"LAWRENCE EDWARDS"
1047049,56615,"ROGER RUEGG"
1047049,30690,"FABIO GRECO"
1047049,30690,"AMAURY FONSECA JUNIOR"
1047049,30690,"SCO7 MANAGEMENT LTD."
1047049,56616,"VISION INVESTMENTS LLP"
1047049,56616,"DAVID EGGLISHAW"
1047049,56616,"FABIO GRECO"
1047049,56616,"AMAURY FONSECA JUNIOR"
1050950,180558,"RONALD KHABBAZ"
1050950,180558,"JOHN KHABBAZ"
1040308,179554,"OFF ROAD CAPITAL PARTNERS LLC"
1054527,159011,"BULLSEYE I LLC"
1033957,179607,"TR GLOBAL ASSOCIATES I, LLC"
1033957,179881,"TR GLOBAL ASSOCIATES II, LLC"
1033957,179882,"TR GLOBAL ASSOCIATES III, LLC"
1033957,179883,"TR GLOBAL ASSOCIATES IV, LLC"
1039785,179518,"SOUNDLINK ADVISORS, LLC"
1048328,180227,"ROG VI, L.L.C."
1047424,180147,"MARK ANTHONY ANGELO, DAVID GONZALEZ, MATTHEW JACOB BECKMAN"
