"FilingID","Fund Name","Fund ID","ReferenceID","State","Country","3(c)(1) Exclusion","3(c)(7) Exclusion","Master Fund","Feeder Fund","Master Fund Name","Master Fund ID","Fund of Funds","Fund Invested Self or Related","Fund Invested in Securities","Fund Type","Fund Type Other","Gross Asset Value","Minimum Investment","Owners","%Owned You or Related","%Owned Funds","%Owned Non-US","Subadviser","Other IAs Advise","Clients Solicited","Percentage Invested","Exempt from Registration","Annual Audit","GAAP","FS Distributed","Unqualified Opinion","Prime Brokers","Custodians","Administrator","% Assets Valued","Marketing"
1048860,"MILITELLO REALTY PARTNERS II, LLC",805-6911216882,76326,"Virginia","United States","Y","N","N","N","",,"N","","N","Real Estate Fund","",10777833,100000,83,1,0,0,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","Y","N",0,"N"
1048860,"MILITELLO VENTURE PARTNERS II, LP",805-1590083428,57964,"Virginia","United States","Y","N","N","N","",,"Y","Y","N","Venture Capital Fund","",8301160,250000,57,1,0,7,"N","N","N",0,"Y","N","N","N","Report Not Yet Received","N","Y","N",0,"N"
1048860,"MC SV IV, LLC",805-6225046067,176607,"Virginia","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",47571,50000,2,0,0,0,"N","N","N",0,"Y","N","N","","","N","Y","N",0,"N"
1048860,"MC CHARLESTON, LLC",805-1374426483,176586,"Virginia","United States","Y","N","N","N","",,"N","","N","Real Estate Fund","",3540064,100000,25,5,5,5,"N","N","N",6,"Y","N","N","","","N","Y","N",0,"N"
1048860,"MC SV III, LLC",805-8000039294,176599,"Virginia","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",515000,10000,17,44,44,0,"N","N","N",6,"Y","N","N","","","N","Y","N",0,"N"
1055169,"BLUEBERRY VENTURES 1, L.P.",805-2599981438,167158,"Delaware","United States","N","Y","N","N","",,"N","","N","Venture Capital Fund","",9836836,0,2,1,0,99,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","N","Y",0,"N"
1040861,"ZENSHIN CAPITAL PARTNER II, L.P.",805-3421680127,23023,"","Cayman Islands","Y","Y","N","N","",,"N","","N","Venture Capital Fund","",10100000,200000,11,6,0,93,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","Y","N",0,"N"
1040861,"AERIA-ZENSHIN MOBILE INTERNET FUND, LLC",805-1860716527,24143,"Delaware","United States","Y","Y","N","N","",,"N","","N","Venture Capital Fund","",1599000,50000,2,50,0,50,"N","N","N",0,"N","N","Y","N","Report Not Yet Received","N","Y","N",0,"N"
1040861,"ZENSHIN CORE TECHNOLOGY FUND, L.P.",805-4500179726,69637,"","Cayman Islands","Y","Y","N","N","",,"N","","N","Venture Capital Fund","",4600000,50000,20,1,0,79,"N","N","N",0,"Y","Y","Y","N","Report Not Yet Received","N","Y","N",0,"N"
1040861,"ZENSHIN CORE TECHNOLOGY PARALLEL FUND, L.P.",805-4350331679,175855,"","Cayman Islands","Y","Y","N","N","",,"N","","N","Venture Capital Fund","",3700000,50000,2,1,0,99,"N","N","N",0,"N","Y","Y","N","Report Not Yet Received","N","Y","N",0,"N"
1050285,"RIVERBEND OL & GAS VI, L.L.C.",805-4807502141,180227,"Delaware","United States","N","Y","N","N","",,"N","","N","Private Equity Fund","",4000000,0,60,1,0,0,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","N","N",0,"N"
1051220,"TOWER HOUSE MASTER FUND",805-6883914811,180600,"","Cayman Islands","N","Y","Y","N","",,"N","","Y","Hedge Fund","",150000000,1000000,19,25,72,78,"N","N","N",0,"N","Y","N","Y","Yes","Y","Y","Y",100,"N"
1049254,"EVERSEPT GLOBAL HEALTHCARE FUND, LP",805-9357951688,168722,"Delaware","United States","N","Y","Y","N","",,"N","","N","Hedge Fund","",29551568,5000000,7,13,79,10,"N","N","Y",10,"Y","Y","Y","Y","Yes","Y","Y","Y",100,"N"
1046292,"SNOW PARK CAPITAL PARTNERS MASTER FUND, LP",805-9861848606,162212,"","Cayman Islands","N","Y","Y","N","",,"N","","Y","Hedge Fund","",54706706,2500000,6,0,0,0,"N","N","N",0,"Y","Y","Y","Y","Yes","Y","Y","Y",100,"N"
1046292,"SNOW PARK CAPITAL PARTNERS DOMESTIC FUND, LP",805-1398977784,162210,"Delaware","United States","N","Y","N","N","",,"N","","Y","Hedge Fund","",18984102,2500000,14,19,43,0,"N","N","N",0,"Y","Y","Y","Y","Yes","Y","Y","Y",100,"N"
1044707,"XFUND2, L.P.",805-8407800933,77513,"Delaware","United States","N","Y","N","N","",,"N","","N","Venture Capital Fund","",100111558,50000,38,1,20,30,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1044007,"UNION PARK CAPITAL I, L.P.",805-5260218326,57274,"","Cayman Islands","Y","N","N","N","",,"N","","N","Private Equity Fund","",143294372,0,14,4,5,1,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1044007,"UNION PARK CAPITAL I (CO-INVESTMENT), L.P.",805-5440324381,179885,"","Cayman Islands","N","Y","N","N","",,"N","","N","Private Equity Fund","",25000000,0,1,0,0,0,"N","N","N",0,"N","Y","Y","Y","Report Not Yet Received","N","Y","N",0,"N"
1037044,"GNSI FUND",805-3654198492,180470,"Wyoming","United States","N","Y","N","N","",,"Y","N","N","Venture Capital Fund","",100000,1000000,1,20,0,0,"N","N","N",0,"Y","N","N","N","","N","N","N",0,"N"
1037044,"GNSI HOUSING AND LOGISTIC FUND",805-8359098731,180473,"Wyoming","United States","N","Y","N","N","",,"Y","N","N","Venture Capital Fund","",100000,1000000,1,20,0,0,"N","N","N",0,"Y","N","N","N","","N","N","N",0,"N"
1037044,"GNSI EDUCATION FUNDS",805-5953380223,180472,"Wyoming","United States","N","Y","Y","Y","GNSI COMMUNITY OUTREACH FUNDS",805-8638300932,"Y","N","N","Venture Capital Fund","",100000,1000000,1,20,0,0,"N","N","N",0,"Y","N","N","N","","N","N","N",0,"N"
1037044,"GNSI FIXED INCOME FUNDS",805-4439859100,180471,"Wyoming","United States","N","Y","N","N","",,"Y","N","N","Venture Capital Fund","",100000,1000000,1,20,0,0,"N","N","N",0,"Y","N","N","N","","N","N","N",0,"N"
1050432,"TRAMONTANA POINT LP",805-8293068672,1697,"Delaware","United States","N","Y","N","N","",,"N","","N","Hedge Fund","",66599624,1000000,6,71,28,0,"N","N","N",0,"Y","Y","Y","Y","Yes","Y","Y","Y",100,"N"
1050432,"WIND ROSE FUND LTD",805-5114813685,1703,"","Cayman Islands","N","Y","N","N","",,"N","","N","Hedge Fund","",15618627,1000000,6,28,72,72,"N","N","N",0,"Y","Y","Y","Y","Yes","Y","Y","Y",100,"N"
1044591,"LIQUIDALTS TUDOR TENSOR FUND",805-1641514451,65805,"","Jersey","N","Y","Y","N","",,"N","","N","Hedge Fund","",27213453,100000,3,0,7,10,"N","Y","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",100,"Y"
1044591,"LIQUIDALTS H2O FORCE 10 FUND",805-4940044180,65827,"","Jersey","N","Y","Y","N","",,"N","","N","Hedge Fund","",583834670,100000,202,0,48,77,"N","Y","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",100,"Y"
1044759,"LAKEVILLE CAPITAL INVESTORS LIMITED",805-4287634001,179968,"","Cayman Islands","N","Y","N","N","",,"N","","N","Hedge Fund","",10610000,2000000,3,0,0,100,"N","N","N",0,"Y","Y","N","Y","Report Not Yet Received","Y","Y","Y",0,"N"
1052222,"CAPULA GLOBAL RELATIVE VALUE MASTER FUND LIMITED",805-2162872270,32066,"","Cayman Islands","N","Y","Y","N","",,"N","","Y","Hedge Fund","",273953439186,5000000,306,5,7,69,"N","Y","N",0,"Y","Y","N","Y","Yes","Y","Y","Y",100,"Y"
1052222,"CAPULA TAIL RISK MASTER FUND LIMITED",805-9956713521,32149,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",19753172942,5000000,64,2,8,84,"N","Y","N",0,"Y","Y","N","Y","Yes","Y","Y","Y",100,"Y"
1046487,"KARMEL CAPITAL FOUNDERS FUND LP",805-3067417720,180074,"Delaware","United States","Y","N","N","N","",,"N","","N","Private Equity Fund","",1000000,50000,10,15,0,0,"N","N","N",0,"Y","N","Y","N","Report Not Yet Received","N","Y","N",0,"N"
1048869,"BIGHORN WEALTH FUND, LP",805-5651198304,180309,"Delaware","United States","Y","Y","N","N","",,"N","","Y","Hedge Fund","",110000000,250000,20,0,0,0,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","Y","Y",0,"N"
1041095,"BULLPEN CAPITAL III, L.P.",805-2875088262,179721,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",64855141,25000,67,1,19,10,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1041095,"BULLPEN ENSPIRE, LLC",805-5163934030,73267,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",900640,650000,1,0,0,100,"N","N","N",0,"Y","N","Y","N","Report Not Yet Received","N","Y","Y",0,"N"
1041095,"BULLPEN CAPITAL, LP",805-6685423181,46710,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",63652446,0,60,2,25,3,"N","N","N",0,"Y","Y","Y","Y","Report Not Yet Received","N","Y","Y",0,"N"
1041095,"BULLPEN CAPITAL II, L.P.",805-2114728624,73260,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",31733378,50000,75,2,25,2,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","Y",0,"N"
1041095,"BULLPEN FANDUEL, LLC",805-8475497475,73265,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",7156521,25000,20,0,0,0,"N","N","N",0,"Y","N","Y","N","Report Not Yet Received","N","Y","Y",0,"N"
1041095,"BULLPEN LIVEINTENT, LLC",805-4180913358,73318,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",2614967,25000,5,0,0,0,"N","N","N",0,"N","N","Y","N","Report Not Yet Received","N","Y","Y",0,"N"
1041095,"BULLPEN FDE, LLC",805-7034341580,173739,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",5236100,25000,33,0,19,3,"N","N","N",0,"Y","N","Y","N","Report Not Yet Received","N","Y","Y",0,"N"
1041095,"BULLPEN DDE, LLC",805-7065069876,173738,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",1042046,25000,3,0,0,81,"N","N","N",0,"Y","N","Y","N","Report Not Yet Received","N","Y","Y",0,"N"
1041095,"BULLPEN FDN, LLC",805-5105735193,179720,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",828475,1000,19,27,0,0,"N","N","N",0,"N","N","Y","Y","","N","Y","Y",0,"N"
1049227,"NAVIGATION CAPITAL PARTNERS I, L.P.",805-7703373370,20061,"Delaware","United States","Y","N","N","N","",,"N","","N","Private Equity Fund","",14416039,37500,5,1,98,98,"N","N","N",0,"N","Y","N","Y","Yes","N","N","N",0,"N"
1049227,"NAVIGATION CAPITAL PARTNERS II, L.P.",805-7456579110,22146,"Delaware","United States","Y","N","N","N","",,"N","","N","Private Equity Fund","",131610376,1400000,3,1,99,99,"N","N","N",0,"N","Y","N","Y","Yes","N","N","N",0,"N"
1043583,"WESTBRIDGE SME FUND LP",805-5259700341,179836,"","United Kingdom","Y","N","N","N","",,"N","","N","Private Equity Fund","",27597000,1,23,3,0,100,"N","N","Y",100,"Y","Y","N","Y","Yes","N","N","Y",0,"N"
1053271,"OATVIISPV2, LLC",805-9687803289,174809,"Delaware","United States","N","Y","N","N","",,"N","","N","Venture Capital Fund","",795576,0,1,0,0,0,"N","N","N",0,"Y","N","Y","N","No","N","Y","N",0,"N"
1053271,"OATVIISPVI, LLC",805-4656536820,174808,"Delaware","United States","N","Y","N","N","",,"N","","N","Venture Capital Fund","",6697884,0,3,0,66,0,"N","N","N",0,"Y","N","Y","N","No","N","Y","N",0,"N"
1053271,"OATV LIMITED PARTNER FUND II, LP",805-4903464245,40610,"Delaware","United States","N","Y","N","N","",,"N","","N","Venture Capital Fund","",419340,0,1,0,0,0,"N","N","N",0,"Y","N","Y","N","No","N","Y","N",0,"N"
1053271,"OATV LIMITED PARTNER FUND, LP",805-5777985904,40621,"Delaware","United States","N","Y","N","N","",,"N","","N","Venture Capital Fund","",2500664,0,3,0,66,0,"N","N","N",0,"Y","N","Y","N","No","N","Y","N",0,"N"
1053271,"OATV II, LP",805-6637688249,28512,"Delaware","United States","N","Y","N","N","",,"N","","N","Venture Capital Fund","",150719150,0,18,1,72,0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","N",0,"N"
1053271,"OATV, LP",805-6207890799,28527,"Delaware","United States","N","Y","N","N","",,"N","","N","Venture Capital Fund","",30765586,0,34,1,34,9,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","N",0,"N"
1053271,"OATV III, LP",805-3323021541,47939,"Delaware","United States","N","Y","N","N","",,"N","","N","Venture Capital Fund","",40220777,0,26,1,70,0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","N",0,"N"
1049374,"VIBURNUM EQUITY 3",805-2083475758,158927,"","Singapore","Y","N","N","N","",,"N","","N","Private Equity Fund","",100852258,10000000,6,1,0,19,"N","N","N",100,"N","Y","Y","Y","Yes","N","N","N",0,"N"
1049406,"APOLETTO INVESTMENTS V, L.P.",805-5894441662,180374,"","Cayman Islands","N","Y","N","N","",,"N","","N","Private Equity Fund","",4692763,0,11,0,0,0,"N","N","N",0,"N","Y","N","Y","Yes","N","Y","Y",0,"N"
1049406,"APOLETTO CHINA II, L.P.",805-8554735220,180370,"","Cayman Islands","N","Y","N","N","",,"N","","N","Private Equity Fund","",547045981,0,10,11,0,44,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","Y",0,"N"
1045579,"REGENESIS CAPITAL LP",805-2641024064,177567,"Delaware","United States","N","Y","N","N","",,"N","","N","Private Equity Fund","",0,1000000,1,100,0,0,"N","N","N",0,"N","N","N","N","Report Not Yet Received","N","N","N",0,"N"
1043504,"FORMIC MASTER OPPORTUNITIES FUND LP",805-5626791738,68661,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",46935584,5000000,10,1,0,3,"N","N","N",0,"Y","Y","Y","Y","Yes","Y","Y","Y",100,"N"
1043956,"MONK'S HILL VENTURES FUND I, L.P.",805-9804081290,68157,"","Cayman Islands","N","Y","N","Y","MONK'S HILL VENTURES FUND I PTE LTD",805-7494640763,"N","","N","Venture Capital Fund","",43551913,300000,21,2,0,85,"N","N","Y",93,"Y","Y","N","Y","Yes","N","N","N",0,"Y"
1043956,"MONK'S HILL VENTURES INSIGHT FUND I, L.P.",805-5637487581,68159,"","Cayman Islands","N","Y","N","Y","MONK'S HILL VENTURES FUND I PTE LTD",805-7494640763,"N","","N","Venture Capital Fund","",3338720,100000,5,2,0,90,"N","N","Y",7,"Y","Y","N","Y","Yes","N","N","N",0,"N"
1043956,"MONK'S HILL VENTURES FUND I PTE. LTD.",805-7494640763,68160,"","Singapore","Y","N","Y","N","",,"N","","N","Venture Capital Fund","",26942361,100000,3,2,0,85,"N","N","Y",100,"N","Y","N","Y","Yes","N","N","N",0,"N"
1043956,"MONK'S HILL VENTURES ESVF PTE. LTD.",805-9545825567,68161,"","Singapore","Y","N","Y","N","",,"N","","N","Venture Capital Fund","",19810580,7500000,4,1,0,87,"N","N","Y",100,"N","Y","N","Y","Yes","N","N","N",0,"N"
1047287,"GALVANIZE VENTURE FUND I, LP",805-3285346504,64570,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",10000000,0,25,5,0,0,"N","N","N",0,"Y","N","","N","","N","N","N",0,"N"
1047329,"THAYER VENTURES AFFILIATES FUND II, L.P.",805-1213692545,179957,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",17754247,5000,88,5,0,4,"N","N","N",0,"Y","Y","Y","Y","Yes","N","N","Y",0,"N"
1047329,"QUEST HOSPITALITY VENTURES I, L.P.",805-9740648685,179953,"California","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",58200000,5000,55,0,0,4,"N","N","N",0,"Y","Y","Y","Y","Yes","N","N","Y",0,"N"
1047329,"THAYER VENTURES ACCESS FUND, L.P.",805-4113414918,179995,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",0,5000,0,0,0,0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","N","Y",0,"N"
1047329,"QUEST HOSPITALITY VENTURES  AFFILIATES FUND I, L.P.",805-9681710418,179951,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",5832500,5000,25,5,0,0,"N","N","N",0,"Y","Y","Y","Y","Yes","N","N","Y",0,"N"
1047329,"THAYER VENTURES II, L.P.",805-6849879470,179959,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",5525253,5000,8,5,0,50,"N","N","N",0,"Y","Y","Y","Y","Yes","N","N","Y",0,"N"
1042492,"OREI MEZZ LLC",805-6345074894,178002,"Delaware","United States","N","Y","N","N","",,"N","","N","Real Estate Fund","",133000000,0,10,63,0,0,"N","N","Y",0,"N","N","","","","N","Y","N",0,"N"
1054884,"BABSON EURO CLO 2014-1 BV",805-7661137760,72546,"","Netherlands","N","Y","N","N","",,"N","","N","Securitized Asset Fund","",439669978,272300,1,10,0,0,"N","N","N",0,"N","Y","N","N","Yes","N","Y","Y",0,"N"
1054884,"BABSON EURO CLO 2014-2 BV",805-3485461131,72547,"","Netherlands","N","Y","N","N","",,"N","","N","Securitized Asset Fund","",604234409,108920,1,7,0,0,"N","N","N",0,"N","Y","N","N","Yes","N","Y","Y",0,"N"
1054884,"BABSON CAPITAL GLOBAL UMBRELLA FUND PLC",805-5621345529,28572,"","Ireland","N","Y","N","N","",,"N","","N","Other Private Fund","REGISTERED COLLECTIVE INVESTMENT SCHEME",934896523,100000,51,48,7,54,"N","Y","N",0,"Y","Y","N","Y","Yes","N","Y","Y",100,"Y"
1054884,"ROCKALL CLO BV",805-9168516695,28424,"","Netherlands","N","Y","N","N","",,"N","","N","Securitized Asset Fund","",588686147,544600,1,100,0,0,"N","N","N",0,"N","Y","N","N","Yes","N","Y","Y",0,"N"
1054884,"DUCHESS III CDO SA",805-9155456244,28258,"","Luxembourg","N","Y","N","N","",,"N","","N","Securitized Asset Fund","",575067,43568,1,23,0,0,"N","N","N",0,"N","Y","N","N","Yes","N","Y","Y",0,"N"
1054884,"DUCHESS IV CLO BV",805-6378551379,28294,"","Netherlands","N","Y","N","N","",,"N","","N","Securitized Asset Fund","",3133650,108920,1,3,0,0,"N","N","N",0,"N","Y","N","N","Yes","N","Y","Y",0,"N"
1054884,"DUCHESS V CLO BV",805-3016594436,28339,"","Netherlands","N","Y","N","N","",,"N","","N","Securitized Asset Fund","",9411522,108920,1,13,0,0,"N","N","N",0,"N","Y","N","N","Yes","N","Y","Y",0,"N"
1054884,"DUCHESS VI CLO BV",805-6507222550,28353,"","Netherlands","N","Y","N","N","",,"N","","N","Securitized Asset Fund","",301721694,108920,1,5,0,0,"N","N","N",0,"N","Y","N","N","Yes","N","Y","Y",0,"N"
1054884,"BABSON EURO CLO 2015-1 BV",805-1521901072,170026,"","Netherlands","N","Y","N","N","",,"N","","N","Securitized Asset Fund","",433737680,108920,1,6,0,0,"N","N","N",0,"N","Y","N","N","Yes","N","Y","Y",0,"N"
1054884,"DUCHESS VII CLO BV",805-3117568130,28378,"","Netherlands","N","Y","N","N","",,"N","","N","Securitized Asset Fund","",276524333,108920,1,2,0,0,"N","N","N",0,"N","Y","N","N","Yes","N","Y","Y",0,"N"
1054884,"MALIN CLO BV",805-2565328103,28394,"","Netherlands","N","Y","N","N","",,"N","","N","Securitized Asset Fund","",324350919,108920,1,1,0,0,"N","N","N",0,"N","Y","N","N","Yes","N","Y","Y",0,"N"
1054884,"ALMACK I MEZZANINE LP",805-6206330661,28479,"","United Kingdom","Y","Y","N","N","",,"N","","N","Other Private Fund","MEZZANINE LOAN FUND",97823216,0,15,49,18,50,"N","N","N",0,"N","Y","N","Y","Yes","N","Y","Y",0,"N"
1054884,"FUGU CLO B.V.",805-7149299861,173826,"","Netherlands","N","Y","Y","N","",,"N","","N","Securitized Asset Fund","",1169230,148190,1,0,0,29,"N","N","N",0,"N","Y","N","N","Yes","N","Y","Y",0,"N"
1047168,"SELWOOD AM CREDIT MASTER FUND LIMITED",805-8063660781,180332,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",385000000,1000000,30,3,70,75,"N","N","Y",100,"Y","Y","Y","Y","Report Not Yet Received","N","Y","Y",100,"N"
1054427,"ENIAC VENTURES II, LP",805-5828749441,65829,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",25544861,100000,83,1,0,6,"N","N","N",0,"Y","N","Y","N","","N","Y","N",100,"N"
1054427,"ENIAC VENTURES III, L.P.",805-2363309521,65830,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",53120135,100000,92,1,0,15,"N","N","N",0,"Y","Y","Y","Y","Yes","N","Y","N",100,"N"
1054427,"ENIAC SPECIAL ALPHA LLC",805-8050199355,175125,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",5085100,0,6,0,0,20,"N","N","N",0,"Y","N","Y","N","","N","Y","N",0,"N"
1054427,"ENIAC VENTURES, L.P.",805-9684873055,65780,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",4031338,50000,35,5,0,10,"N","N","N",0,"Y","N","Y","N","","N","Y","N",100,"N"
1054427,"ENIAC SPECIAL BETA LLC",805-4053533290,176129,"Delaware","United States","Y","N","N","N","",,"N","","N","Venture Capital Fund","",1025100,0,13,0,0,24,"N","N","N",0,"Y","N","Y","N","","N","Y","N",0,"N"
1045844,"PHASE4 VENTURES III LP",805-4111790418,31320,"","United Kingdom","Y","N","N","N","",,"N","","N","Venture Capital Fund","",88666440,0,2,2,98,2,"N","N","N",100,"Y","Y","N","Y","Yes","N","Y","Y",0,"N"
1056896,"OSKIE MASTER FUND, LP",805-6840180365,4589,"","Cayman Islands","N","Y","Y","N","",,"N","","Y","Hedge Fund","",72545514,5000000,12,10,38,47,"N","N","N",33,"N","Y","Y","Y","Yes","Y","Y","Y",100,"N"
1051100,"THE SEGANTII ASIA PACIFIC EQUITY MULTI-STRATEGY FUND",805-1603734575,7080,"","Cayman Islands","N","Y","N","N","",,"N","","N","Hedge Fund","",5737034196,1000000,117,7,19,77,"Y","Y","N",0,"Y","Y","N","Y","No","Y","Y","Y",100,"N"
1051669,"FRANKLIN TEMPLETON EMERGING MARKET DEBT OPPORTUNITIES (MASTER) FUND, LTD.",805-9241425905,64827,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Other Private Fund","PRIVATE INVESTMENT FUND",972742630,5000000,12,0,0,13,"N","Y","Y",0,"Y","Y","Y","Y","Yes","N","Y","Y",87,"Y"
1049406,"APOLETTO INVESTMENTS II, L.P.",805-9152809426,180373,"","Cayman Islands","N","Y","N","N","",,"N","","N","Private Equity Fund","",35635046,0,9,26,0,35,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","Y",0,"N"
1049406,"APOLETTO CHINA III, L.P.",805-5489205417,180371,"","Cayman Islands","N","Y","N","N","",,"N","","N","Private Equity Fund","",370490583,0,3,24,0,100,"N","N","N",0,"N","Y","N","Y","Yes","Y","Y","Y",0,"N"
1049406,"APOLETTO CHINA I, L.P.",805-5253714424,180368,"","Cayman Islands","N","Y","N","N","",,"N","","N","Private Equity Fund","",527416948,0,8,87,0,93,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","Y",0,"N"
1049406,"APOLETTO CHINA IV, L.P.",805-6294339979,180372,"","Cayman Islands","N","Y","N","N","",,"N","","N","Private Equity Fund","",614301692,0,15,0,0,88,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","Y",0,"N"
1049406,"APOLETTO INVESTMENTS, L.P.",805-4579350990,180376,"","Cayman Islands","N","Y","N","N","",,"N","","N","Private Equity Fund","",20198153,0,3,50,0,50,"N","N","N",0,"Y","Y","N","Y","Yes","N","Y","Y",0,"N"
1043771,"APAX GLOBAL ALPHA, LTD.",805-9068353589,178355,"","Guernsey","N","Y","Y","N","",,"N","","N","Private Equity Fund","",965236800,0,201,63,0,93,"N","Y","N",0,"Y","Y","N","Y","Yes","N","Y","Y",0,"Y"
1048311,"WINTON DIVERSIFIED INSTITUTIONAL MASTER FUND",805-3431941223,180259,"","Ireland","N","Y","Y","N","",,"N","","N","Hedge Fund","",1282018000,300000000,5,0,0,95,"N","Y","N",0,"Y","Y","N","Y","Report Not Yet Received","Y","Y","Y",100,"Y"
1048311,"WINTON FUTURES FUND LTD",805-8056736123,64505,"","British Virgin Islands","N","Y","N","N","",,"N","","N","Hedge Fund","",16042892284,1000000,1153,1,1,71,"N","Y","N",0,"Y","Y","N","Y","Yes","Y","Y","Y",100,"Y"
1048311,"THE WINTON EVOLUTION PORTFOLIO SPC",805-1186060182,64490,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",658083838,100000,60,3,2,64,"N","Y","N",0,"Y","Y","N","Y","Yes","Y","Y","Y",100,"Y"
1048311,"WINTON DIVERSIFIED STRATEGY MASTER FUND LIMITED",805-3836349305,64504,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",708028156,5000000,25,0,0,0,"N","Y","N",0,"Y","Y","Y","Y","Yes","Y","Y","Y",100,"Y"
1048311,"WINTON DIVERSIFIED FUTURES MASTER FUND LIMITED",805-9920161344,64503,"","Cayman Islands","N","Y","Y","N","",,"N","","N","Hedge Fund","",622220870,20000000,33,0,0,0,"N","Y","N",0,"Y","Y","Y","Y","Yes","Y","Y","Y",100,"Y"
1054600,"BABSON EURO CLO 2014-1 BV",805-7661137760,72546,"","Netherlands","N","Y","N","N","",,"N","","N","Securitized Asset Fund","",439669978,272300,1,10,0,0,"N","N","N",0,"N","Y","N","N","Yes","N","Y","Y",0,"N"
1054600,"BABSON EURO CLO 2014-2 BV",805-3485461131,72547,"","Netherlands","N","Y","N","N","",,"N","","N","Securitized Asset Fund","",604234409,108920,1,7,0,0,"N","N","N",0,"N","Y","N","N","Yes","N","Y","Y",0,"N"
1054600,"BABSON CAPITAL GLOBAL UMBRELLA FUND PLC",805-5621345529,28572,"","Ireland","N","Y","N","N","",,"N","","N","Other Private Fund","REGISTERED COLLECTIVE INVESTMENT SCHEME",934896523,100000,51,48,7,54,"N","Y","N",0,"Y","Y","N","Y","Yes","N","Y","Y",100,"Y"
1054600,"ROCKALL CLO BV",805-9168516695,28424,"","Netherlands","N","Y","N","N","",,"N","","N","Securitized Asset Fund","",588686147,544600,1,100,0,0,"N","N","N",0,"N","Y","N","N","Yes","N","Y","Y",0,"N"
1054600,"DUCHESS III CDO SA",805-9155456244,28258,"","Luxembourg","N","Y","N","N","",,"N","","N","Securitized Asset Fund","",575067,43568,1,23,0,0,"N","N","N",0,"N","Y","N","N","Yes","N","Y","Y",0,"N"
1054600,"DUCHESS IV CLO BV",805-6378551379,28294,"","Netherlands","N","Y","N","N","",,"N","","N","Securitized Asset Fund","",3133650,108920,1,3,0,0,"N","N","N",0,"N","Y","N","N","Yes","N","Y","Y",0,"N"
1054600,"DUCHESS V CLO BV",805-3016594436,28339,"","Netherlands","N","Y","N","N","",,"N","","N","Securitized Asset Fund","",9411522,108920,1,13,0,0,"N","N","N",0,"N","Y","N","N","Yes","N","Y","Y",0,"N"
