"FilingID","Fund Name","Fund ID","Adviser Name","Adviser SEC Number","Clients Solicited?"
589460,"ECIP II","805-1245122131","LONGHORN CAPITAL MANAGEMENT, LLC","801-69992","Y"
589460,"ECIP HY","805-9143102564","LONGHORN CAPITAL MANAGEMENT, LLC","801-69992","Y"
589881,"ING EURO LOANS FUND I, LLC","805-9172560969","ING ALTERNATIVE ASSET MANAGEMENT LLC","801-51125","N"
591086,"1837 PARTNERS L.P.","805-4341718961","RMB CAPITAL MANAGEMENT","801-63939","Y"
591086,"1837 PARTNERS QP L.P.","805-5910480137","RMB CAPITAL MANAGEMENT","801-63939","Y"
591086,"1837 PARTNERS LTD.","805-4376337379","RMB CAPITAL MANAGEMENT","801-63939","Y"
591086,"TWIN LAKE TOTAL RETURN PARTNERS L.P.","805-4157340135","RMB CAPITAL MANAGEMENT","801-63939","Y"
591086,"TWIN LAKE TOTAL RETURN PARTNERS QP L.P.","805-4856706976","RMB CAPITAL MANAGEMENT","801-63939","Y"
591324,"NEW CENTURY HOLDINGS XI, L.P.","805-6302431487","NCH CAPITAL INC.","-","N"
591289,"NEW CENTURY HOLDINGS XI, L.P.","805-6302431487","NCH CAPITAL INC.","-","N"
591670,"FRONTIER TECHNOLOGY FUND","805-3313499769",,"-","N"
589298,"LAKE UNION CAPITAL FUND, LP","805-9163908228","LAKE UNION CAPITAL MANAGEMENT, LLC","801-66733","N"
589298,"LAKE UNION CAPITAL TE FUND, LP","805-5845851832","LAKE UNION CAPITAL MANAGEMENT, LLC","801-66733","N"
590313,"ABANCO INVESTMENTS, LTD.","805-8239738124","BRANDYWINE MANAGERS, LLC","801-66569","N"
591448,"MARLMONT FUND, LP","805-3173595189","GAINESWOOD INVESTMENT MANAGEMENT, INC.","801-69900","Y"
591458,"ALKAB, S.A.R.L.","805-8513015271","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"AQUA INTERNATIONAL PARTNERS II, L.P.","805-4657334721","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"CHINA AUTO CO-INVESTORS CAYMANS LP","805-6298544960","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"CO-INVEST HAMLET HOLDINGS 1, LLC","805-6961010985","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"CO-INVEST HAMLET HOLDINGS 2, LLC","805-9544237851","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"CO-INVEST HAMLET HOLDINGS B, LLC","805-7567776773","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"CO-INVEST HAMLET HOLDINGS SERIES, LLC","805-5566915988","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"CROWN INVESTMENTS LP","805-4608769323","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"DURAC S.A.R.L.","805-3191260308","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"FINDEXA CO-INVEST LLC","805-4102617040","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"FOF PARTNERS III, L.P.","805-7799490191","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"FOF PARTNERS III-B, L.P.","805-2356856814","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"GLACIER PARTNERS, L.P.","805-9545384705","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"KNIGHT/TPG NPL-C, L.P.","805-7046990176","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"KNIGHT/TPG NPL-R, L.P.","805-6441131622","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"MUTIARA PASIFIK INVESTMENT, L.P.","805-8203672623","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"NEWBRIDGE ASIA AIV III, L.P.","805-9313366881","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"NEWBRIDGE ASIA III, L.P.","805-9137401321","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"NEWBRIDGE ASIA IV, L.P.","805-8839613204","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"NEWBRIDGE INDIA INVESTMENTS II, LTD","805-4839583217","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"NEWTON CO-INVEST I, LLC","805-5417471747","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"NEWTON CO-INVEST II, LLC","805-1076708738","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"PH HOLDINGS, L.P.","805-9997867087","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"PHAROS-TPG CO-INVESTMENT FUND","805-1550531729","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"SIERRA CO-INVEST LLC","805-5830030393","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"SIERRRA CO-INVEST II, LLC","805-6478832715","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"SOVEREIGN CO-INVEST, LLC","805-3167292822","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"T3 DUTCH PARALLEL, C.V.","805-2011107596","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"T3 INVESTORS, L.P.","805-5495190275","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"T3 PARALLEL II, L.P.","805-5792973741","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"T3 PARALLEL, L.P.","805-1771834507","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"T3 PARTNERS II, L.P.","805-6391267085","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"T3 PARTNERS, L.P.","805-9789339248","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TAC 2007 PRIVATE INVESTORS OFFSHORE, L.P.","805-6442154814","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TAC 2007, L.P.","805-2534661976","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TAISHIN CO-INVESTOR A, L.P.","805-5908871494","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TAISHIN PARTICIPATION, L.P.","805-8176592770","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TFP OG AIV I, L.P.","805-9563200329","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TFP OG AIV II, L.P.","805-4843720503","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TFP ROYAL AIV, L.P.","805-5044357419","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TFP ROYAL CAYMAN AIV, LIMITED","805-8548697241","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TFP ROYAL II S.A.R.L.","805-9580649746","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TFP ROYAL ISSUER 2, LLC","805-1071040388","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TFP ROYAL ISSUER, LLC","805-5259353152","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TFP ROYAL S.A.R.L.","805-8527565681","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG ASIA DEVON AIV 1, L.P.","805-3194460080","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG ASIA DEVON AIV 2, L.P.","805-5475223165","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG ASIA V SF, AIV, L.P. (F/K/A TPG ASIA V GIBBS AIV, L.P.)","805-9380785191","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG ASIA V, L.P.","805-4136713239","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG ASIA V-A, L.P.","805-5378902774","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG AXCAN CO-INVEST II, LLC","805-9407738401","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG AXCAN CO-INVEST, LLC","805-6885763581","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG BIOTECH REINVEST AIV, L.P.","805-4175866031","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG BIOTECHNOLOGY PARTNERS II, L.P.","805-8141661119","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG BIOTECHNOLOGY PARTNERS III, L.P.","805-8538642690","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG BIOTECHNOLOGY PARTNERS, L.P.","805-4437099850","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG BLUEGRASS IV - AIV 1, L.P.","805-1839246389","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG BLUEGRASS IV - AIV 2, L.P.","805-5943447386","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG BLUEGRASS V - AIV 1, L.P.","805-5955994025","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG BLUEGRASS V - AIV 2, L.P.","805-7669642318","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG CHINOS CO-INVEST, L.P.","805-3805285089","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG DUTCH PARALLEL III, C.V.","805-2931227202","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG FINANCIAL PARTNERS, L.P.","805-3073676169","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG FOF IV, L.P.","805-8932694575","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG FOF V-A, L.P.","805-9854810649","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG FOF V-B, L.P.","805-8649767755","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG FOF VI-A, L.P.","805-3019393993","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG FOF VI-B, L.P.","805-8890193555","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG GIANT, LLC","805-4521797652","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG GIBBS CO-INVEST LP","805-6416372317","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG GROWTH II, L.P.","805-4999339055","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG IASIS CO-INVEST I, LLC","805-1995222995","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG IASIS CO-INVEST II, LLC","805-5870196530","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG ICEBERG CO-INVEST, LLC","805-2589344107","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG INVESTORS II, L.P.","805-3201403273","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG INVESTORS III, L.P.","805-1916465280","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG IZUMI AIV 1, L.P.","805-4468640091","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG IZUMI AIV 2, L.P.","805-5518908576","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG IZUMI AIV 3, L.P.","805-6968212993","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG IZUMI AIV 4, L.P.","805-3665337508","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG IZUMI AIV 5, L.P.","805-1115013239","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG IZUMI AIV 6, L.P.","805-9828047693","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG LUNA V-AIV, L.P.","805-5292468701","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG LUNA, L.P.","805-4249096006","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG LVB CO-INVEST II LLC","805-5610549410","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG LVB CO-INVEST LLC","805-6016332526","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG MARATHON, LLC","805-8823265305","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG MEDIA V - AIV 1, L.P. (FKA TPG UMBRELLA V, L.P.)","805-6720625416","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG MEDIA V - AIV 2, L.P. (FKA TPG UMBRELLA INTERNATIONAL V, L.P.)","805-2935789613","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG MIDWEST INTERNATIONAL V, LLC","805-7596222575","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG MIDWEST US V, LLC","805-1803557069","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG NEWTON CO-INVEST I, LLC","805-5812567691","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG NUSANTARA CAYMAN CO-INVEST","805-2408678561","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG OLYMPIC AIV, L.P.","805-5505030345","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG VI ONTARIO AIV 1, L.P.","805-6793439190","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG VI ONTARIO AIV 2, L.P.","805-2274305208","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG OPPORTUNITIES PARTNERS II (A), L.P.","805-3585925015","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG OPPORTUNITIES PARTNERS II (B), L.P.","805-8716882867","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG PARALLEL II, L.P.","805-4783133253","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG PARALLEL III, L.P.","805-6614417047","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG PARKWAY, L.P.","805-1712182624","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG PARTNERS II, L.P.","805-5372343938","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG PARTNERS III, L.P.","805-8323800966","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG PARTNERS IV - AIV, L.P.(FKA TPG ARIEL PARTNERS (CAYMAN, L.P.)","805-1481401754","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG PARTNERS IV, L.P.","805-7096554709","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG PARTNERS V - AIV, L.P.","805-4068045680","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG PARTNERS V, L.P.","805-1865172958","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG PARTNERS VI, L.P.","805-5889368450","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG PARTNERS VI-AIV L.P.","805-7688786013","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG QUINTILES HOLDCO IV LLC","805-7944577172","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG SOLAR CO-INVEST LLC","805-8704610346","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG SPRING CO-INVEST, L.P.","805-6139177793","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG STAR AIV I, L.P.","805-9799481983","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG STAR AIV II, L.P.","805-3988303198","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG STAR SF AIV, L.P. (F/K/A TPG STAR PAVLICH, L.P.)","805-6742478306","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG STAR XOJET, LLC","805-9077056390","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG STAR, L.P.","805-6752016259","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG TDF CO-INVEST I, LLC","805-9180254711","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG TDF CO-INVEST II, LLC","805-1018997559","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG TORTOISE AIV, L.P.","805-8004671693","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG UMBRELLA CO-INVEST, LP","805-6909809408","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG UMBRELLA INTER CO-INV, LP","805-4297270446","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG UMBRELLA INTERNATIONAL IV, L.P.","805-5310945981","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG UMBRELLA IV, L.P.","805-3780881188","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG V HAMLET (CAYMAN) AIV II, L.P.","805-8488143041","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG V HAMLET (CAYMAN) AIV III, L.P.","805-9591999660","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG V HAMLET (CAYMAN) AIV IV, L.P.","805-5239016435","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG V HAMLET (CAYMAN) AIV V, L.P.","805-7180130701","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG V HAMLET (CAYMAN) AIV VI, L.P.","805-7893774446","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG V HAMLET (CAYMAN) AIV, L.P.","805-6794636994","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG V HAMLET AIV, L.P.","805-8308569812","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG V VE-AIV 1, L.P.","805-4284428428","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG V VE-AIV 2, L.P.","805-7283912507","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG VENTURES REINVEST AIV, L.P.","805-7061564369","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG VENTURES, L.P.","805-1637794386","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG VI - REEF AIV I, L.P.","805-7660723102","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG VI - REEF AIV II, L.P.","805-7367247403","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG VI - REEF AIV III, L.P.","805-9016529528","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG VI AIV TM I, L.P.","805-5762878044","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG VI AIV TM II, L.P.","805-1780517278","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG VI CAYFIR AIV I, L.P.","805-6619553454","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG VI CAYFIR AIV II, L.P.","805-9967045104","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG VI DE AIV I, L.P.","805-4393721282","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG VI DE AIV II, L.P.","805-4631131215","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG VI OG AIV I, L.P.","805-1889748446","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG VI OG AIV II, L.P.","805-4378275138","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG VI SAXO AIV, L.P.","805-6367566933","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG VI SF AIV, L.P. (F/K/A TPG VI GIBBS AIV, L.P.)","805-4193997498","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG VI VE-AIV 1, L.P.","805-7728521901","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG VI VE-AIV 2, L.P.","805-2381657986","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG VIKING AIV I, L.P.","805-1935462840","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG VIKING AIV II, L.P.","805-2473311785","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG VIKING AIV-III, L.P.","805-8361277649","TPG GLOBAL ADVISORS, LLC","-","N"
591458,"TPG VIKING, L.P.","805-5478470148","TPG GLOBAL ADVISORS, LLC","-","N"
593837,"NEW CENTURY HOLDINGS XI, L.P.","805-6302431487","NCH CAPITAL INC.","-","N"
594244,"NEW CENTURY HOLDINGS XI, L.P.","805-6302431487","NCH CAPITAL INC.","-","N"
592054,"PALMER SQUARE MULTI-STRATEGY FUND, LTD.","805-6089315059","PALMER SQUARE CAPITAL MANAGEMENT LLC","801-72047","N"
592054,"PALMER SQUARE EMERGING MANAGER FUND LP","805-7886082445","PALMER SQUARE CAPITAL MANAGEMENT LLC","801-72047","N"
592054,"PALMER SQUARE OPPORTUNITY FUND LP","805-6797333582","PALMER SQUARE CAPITAL MANAGEMENT LLC","801-72047","N"
592054,"PALMER SQUARE MULTI-STRATEGY FUND LP","805-3786083536","PALMER SQUARE CAPITAL MANAGEMENT LLC","801-72047","N"
592054,"440 PARTNERS, L.P.","805-3249181122","440 INVESTMENT GROUP, LLC","801-71952","N"
592054,"COLONY MULTI-STRATEGY FUND, L.P.","805-7225716503","PALMER SQUARE CAPITAL MANAGEMENT LLC","801-72047","N"
592054,"MARINER CAPITAL VENTURES, LLC","805-9219961491","MARINER WEALTH ADVISORS, LLC","801-66632","N"
592054,"MARINER CAPITAL PARTNERS, LLC","805-3556080437","MARINER WEALTH ADVISORS, LLC","801-66632","N"
595171,"CYPRESS GROWTH FUND III, LP","805-6009307994","C.G. MANAGEMENT PARTNERS, L.P.","801-65391","N"
595382,"KWK MERGER ARBITRAGE FUND LP","805-8889770489","KWK MANAGEMENT LLC","801-64987","N"
595446,"KWK MERGER ARBITRAGE FUND LP","805-8889770489","KWK MANAGEMENT LLC","801-64987","N"
595961,"CYPRESS GROWTH FUND III, LP","805-6009307994","C.G. MANAGEMENT PARTNERS, L.P.","801-65391","N"
595352,"COLONY MULTI-STRATEGY FUND, L.P.","805-7225716503","PALMER SQUARE CAPITAL MANAGEMENT LLC","801-72047","N"
595352,"MARINER CAPITAL PARTNERS LLC","805-3556080437","MARINER WEALTH ADVISORS, LLC","801-66632","N"
595352,"MARINER CAPITAL VENTURES LLC","805-9219961491","MARINER WEALTH ADVISORS, LLC","801-66632","N"
595352,"MARINER REAL ESTATE PARTNERS II, LLC","805-5685600514","MARINER REAL ESTATE MANAGEMENT, LLC","801-72953","N"
595352,"MARINER REAL ESTATE PARTNERS III A, LLC","805-2235932778","MARINER REAL ESTATE MANAGEMENT, LLC","801-72953","N"
595352,"MARINER REAL ESTATE PARTNERS III, LLC","805-2388165083","MARINER REAL ESTATE MANAGEMENT, LLC","801-72953","N"
595352,"MARINER REAL ESTATE PARTNERS, LLC","805-3872983356","MARINER REAL ESTATE MANAGEMENT, LLC","801-72953","N"
595352,"PALMER SQUARE EMERGING MANAGER FUND L.P.","805-7886082445","PALMER SQUARE CAPITAL MANAGEMENT LLC","801-72047","N"
595352,"PALMER SQUARE MULTI-STRATEGY FUND L.P.","805-3786083536","PALMER SQUARE CAPITAL MANAGEMENT LLC","801-72047","N"
595352,"PALMER SQUARE MULTI-STRATEGY FUND, LTD.","805-6089315059","PALMER SQUARE CAPITAL MANAGEMENT LLC","801-72047","N"
595352,"PALMER SQUARE OPPORTUNITY FUND L.P.","805-6797333582","PALMER SQUARE CAPITAL MANAGEMENT LLC","801-72047","N"
595967,"OPPENHEIMER DRILLING PARTNERS, L.P.","805-7341139165","OPPENHEIMER ALTERNATIVE INVESTMENT MANAGEMENT, LLC","801-66692","N"
595967,"OPPENHEIMER PRIVATE EQUITY CO-INVESTMENT FUND I, L.P.","805-7121175129","OPPENHEIMER ALTERNATIVE INVESTMENT MANAGEMENT, LLC","801-66692","N"
595967,"OPPENHEIMER PRIVATE EQUITY FUND I, L.P.","805-7299721323","OPPENHEIMER ALTERNATIVE INVESTMENT MANAGEMENT, LLC","801-66692","N"
595967,"OPPENEHEIMER GLOBAL RESOURCE PRIVATE EQUITY FUND I, L.P.","805-6179679826","OPPENHEIMER ALTERNATIVE INVESTMENT MANAGEMENT, LLC","801-66692","N"
595967,"OPPENHEIMER PRIVATE EQUITY CO-INVESTMENT OFFSHORE FUND I, L.P.","805-4816616109","OPPENHEIMER ALTERNATIVE INVESTMENT MANAGEMENT, LLC","801-66692","N"
595967,"OPPENHEIMER GLOBAL RESOURCE PRIVATE EQUITY OFFSHORE FUND I, L.P.","805-5907771781","OPPENHEIMER ALTERNATIVE INVESTMENT MANAGEMENT, LLC","801-66692","N"
595967,"OPPENHEIMER PRIVATE EQUITY OFFSHORE FUND I, L.P.","805-8857488088","OPPENHEIMER ALTERNATIVE INVESTMENT MANAGEMENT, LLC","801-66692","N"
596352,"OPPENHEIMER DRILLING PARTNERS, L.P.","805-7341139165","OPPENHEIMER ALTERNATIVE INVESTMENT MANAGEMENT, LLC","801-66692","N"
596352,"OPPENHEIMER PRIVATE EQUITY CO-INVESTMENT FUND I, L.P.","805-7121175129","OPPENHEIMER ALTERNATIVE INVESTMENT MANAGEMENT, LLC","801-66692","N"
596352,"OPPENHEIMER PRIVATE EQUITY FUND I, L.P.","805-7299721323","OPPENHEIMER ALTERNATIVE INVESTMENT MANAGEMENT, LLC","801-66692","N"
596352,"OPPENEHEIMER GLOBAL RESOURCE PRIVATE EQUITY FUND I, L.P.","805-6179679826","OPPENHEIMER ALTERNATIVE INVESTMENT MANAGEMENT, LLC","801-66692","N"
596352,"OPPENHEIMER PRIVATE EQUITY CO-INVESTMENT OFFSHORE FUND I, L.P.","805-4816616109","OPPENHEIMER ALTERNATIVE INVESTMENT MANAGEMENT, LLC","801-66692","N"
596352,"OPPENHEIMER GLOBAL RESOURCE PRIVATE EQUITY OFFSHORE FUND I, L.P.","805-5907771781","OPPENHEIMER ALTERNATIVE INVESTMENT MANAGEMENT, LLC","801-66692","N"
596352,"OPPENHEIMER PRIVATE EQUITY OFFSHORE FUND I, L.P.","805-8857488088","OPPENHEIMER ALTERNATIVE INVESTMENT MANAGEMENT, LLC","801-66692","N"
596702,"SP27","805-2590208983","PACIFIC ALTERNATIVE ASSET MANAGEMENT CO LLC","801-57416","N"
597288,"NEW CENTURY HOLDINGS XI, L.P.","805-6302431487","NCH CAPITAL INC.","-","N"
597290,"NEW CENTURY HOLDINGS XI, L.P.","805-6302431487","NCH CAPITAL INC.","-","N"
597334,"440 PARTNERS, LP","805-3249181122","440 INVESTMENT GROUP, LLC","801-71952","N"
597334,"COLONY MULTI-STRATEGY FUND, L.P.","805-7225716503","PALMER SQUARE CAPITAL MANAGEMENT LLC","801-72047","N"
597334,"MARINER CAPITAL PARTNERS LLC","805-3556080437","MARINER WEALTH ADVISORS, LLC","801-66632","N"
597334,"MARINER CAPITAL VENTURES LLC","805-9219961491","MARINER WEALTH ADVISORS, LLC","801-66632","N"
597334,"MARINER REAL ESTATE PARTNERS II, LLC","805-5685600514","MARINER REAL ESTATE MANAGEMENT, LLC","801-72953","N"
597334,"MARINER REAL ESTATE PARTNERS III A, LLC","805-2235932778","MARINER REAL ESTATE MANAGEMENT, LLC","801-72953","N"
597334,"MARINER REAL ESTATE PARTNERS III, LLC","805-2388165083","MARINER REAL ESTATE MANAGEMENT, LLC","801-72953","N"
597334,"MARINER REAL ESTATE PARTNERS, LLC","805-3872983356","MARINER REAL ESTATE MANAGEMENT, LLC","801-72953","N"
597334,"PALMER SQUARE EMERGING MANAGER FUND L.P.","805-7886082445","PALMER SQUARE CAPITAL MANAGEMENT LLC","801-72047","N"
597334,"PALMER SQUARE MULTI-STRATEGY FUND L.P.","805-3786083536","PALMER SQUARE CAPITAL MANAGEMENT LLC","801-72047","N"
597334,"PALMER SQUARE MULTI-STRATEGY FUND, LTD.","805-6089315059","PALMER SQUARE CAPITAL MANAGEMENT LLC","801-72047","N"
597334,"PALMER SQUARE OPPORTUNITY FUND L.P.","805-6797333582","PALMER SQUARE CAPITAL MANAGEMENT LLC","801-72047","N"
597770,"NEW CENTURY HOLDINGS XI, L.P.","805-6302431487","NCH CAPITAL INC.","-","N"
596416,"ABERDEEN FIXED INCOME FUNDS POOLED TRUST","805-7697379844","ABERDEEN ASSET MANAGEMENT INC.","801-49966","N"
596416,"ABERDEEN FIXED INCOME FUNDS LLC","805-6010514026","ABERDEEN ASSET MANAGEMENT INC.","801-49966","N"
596416,"ABERDEEN INSTITUTIONAL COMMINGLED FUNDS LLC","805-4627052108","ABERDEEN ASSET MANAGEMENT INC.","801-49966","N"
595331,"440 PARTNERS, L.P.","805-3249181122","440 INVESTMENT GROUP, LLC","801-71952","Y"
595331,"COLONY MULTI-STRATEGY FUND, L.P.","805-7225716503","PALMER SQUARE CAPITAL MANAGEMENT LLC","801-72047","N"
595331,"MARINER CAPITAL PARTNERS, LLC","805-3556080437","MARINER WEALTH ADVISORS, LLC","801-66632","N"
