"FilingID","ReferenceID","Name of Auditing Firm","City","State","Country","Independent","PCAOB Registered","PCAOB Inspected"
1050373,5336,"LARRY D. LIBERFARB, P.C.","NORWOOD","Massachusetts","United States","Y","Y","Y"
1050373,5340,"LARRY D. LIBERFARB, P.C.","NORWOOD","Massachusetts","United States","Y","Y","Y"
1050373,5334,"LARRY D. LIBERFARB, P.C.","NORWOOD","Massachusetts","United States","Y","Y","Y"
1050373,5338,"LARRY D. LIBERFARB, P.C.","NORWOOD","Massachusetts","United States","Y","Y","Y"
1051793,16101,"MAYER HOFFMAN MCCANN P.C.","ATLANTA","Georgia","United States","Y","Y","Y"
1051063,1170,"ERNST & YOUNG","CAMANA BAY, GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
1051063,1170,"ERNST & YOUNG","NEW YORK","New York","United States","Y","Y","Y"
1051830,24080,"WILLIAMS, BENATOR & LIBBY LLP","ATLANTA","Georgia","United States","Y","Y","Y"
1051830,23908,"WILLIAMS, BENATOR & LIBBY LLP","ATLANTA","Georgia","United States","Y","Y","Y"
1049479,179431,"RSM US LLP","NEW YORK","New York","United States","Y","Y","Y"
1051890,32105,"KPMG","JACKSON","Mississippi","United States","Y","Y","Y"
1051890,32069,"KPMG","JACKSON","Mississippi","United States","Y","Y","Y"
1049247,166924,"PRICEWATERHOUSECOOPERS","GEORGETOWN","","Cayman Islands","Y","Y","Y"
1049247,18410,"DELOITTE & TOUCHE","GEORGETOWN","","Cayman Islands","Y","Y","Y"
1049247,18410,"DELOITTE & TOUCHE","NEW YORK","New York","United States","Y","Y","Y"
1049247,18457,"DELOITTE & TOUCHE","GEORGETOWN","","Cayman Islands","Y","Y","Y"
1049247,57958,"PRICEWATERHOUSE COOPERS,LLP","NEW YORK","New York","United States","Y","Y","Y"
1049247,57958,"PRICEWATERHOUSE COOPERS,LLP","GEORGETOWN","","Cayman Islands","Y","Y","Y"
1049247,180399,"DELOITTE & TOUCHE LLP","NEW YORK","New York","United States","Y","Y","Y"
1049247,180399,"DELOITTE & TOUCHE","GEORGE TOWN","","Cayman Islands","Y","Y","Y"
1049247,180406,"DELOITTE & TOUCHE","GEORGE TOWN","","Cayman Islands","Y","Y","Y"
1052597,166920,"DELOITTE & TOUCHE CAYMAN","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
1052597,45643,"DELOITTE & TOUCHE","DUBLIN","","Ireland","Y","Y","Y"
1052597,55217,"DELOITTE & TOUCHE CAYMAN","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
1052597,33903,"DELOITTE & TOUCHE CAYMAN","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
1052597,177871,"DELOITTE & TOUCHE CAYMAN","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
1052597,177872,"DELOITTE & TOUCHE","DUBLIN","","Ireland","Y","Y","Y"
1052597,177870,"DELOITTE & TOUCHE CAYMAN","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
1052597,180680,"DELOITTE & TOUCHE CAYMAN","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
1054936,23642,"NICHOLS, CAULEY & ASSOCIATES, LLC","ATLANTA","Georgia","United States","Y","Y","Y"
1054936,23604,"NICHOLS, CAULEY & ASSOCIATES, LLC","ATLANTA","Georgia","United States","Y","Y","Y"
1042550,178883,"PRICEWATERHOUSECOOPERS LLP","BOSTON","Massachusetts","United States","N","Y","Y"
1042550,171474,"PRICEWATERHOUSECOOPERS LLP","BOSTON","Massachusetts","United States","N","Y","Y"
1042550,20645,"PRICEWATERHOUSECOOPERS, LLP","BOSTON","Massachusetts","United States","N","Y","Y"
1042550,20569,"PRICEWATERHOUSECOOPERS, LLP","BOSTON","Massachusetts","United States","N","Y","Y"
1042550,20873,"PRICEWATERHOUSECOOPERS, LLP","BOSTON","Massachusetts","United States","N","Y","Y"
1042550,20804,"PRICEWATERHOUSECOOPERS, LLP","BOSTON","Massachusetts","United States","N","Y","Y"
1042550,20760,"PRICEWATERHOUSECOOPERS, LLP","BOSTON","Massachusetts","United States","N","Y","Y"
1042550,20747,"PRICEWATERHOUSECOOPERS, LLP","BOSTON","Massachusetts","United States","N","Y","Y"
1042550,20726,"PRICEWATERHOUSECOOPERS, LLP","BOSTON","Massachusetts","United States","N","Y","Y"
1042550,20707,"PRICEWATERHOUSECOOPERS, LLP","BOSTON","Massachusetts","United States","N","Y","Y"
1042550,20696,"PRICEWATERHOUSECOOPERS, LLP","BOSTON","Massachusetts","United States","N","Y","Y"
1042550,20733,"PRICEWATERHOUSECOOPERS, LLP","BOSTON","Massachusetts","United States","N","Y","Y"
1042550,21851,"PRICEWATERHOUSECOOPERS, LLP","BOSTON","Massachusetts","United States","N","Y","Y"
1042550,21842,"PRICEWATERHOUSECOOPERS, LLP","BOSTON","Massachusetts","United States","N","Y","Y"
1042550,24186,"PRICEWATERHOUSECOOPERS, LLP","BOSTON","Massachusetts","United States","N","Y","Y"
1042550,61438,"PRICEWATERHOUSECOOPERS, LLP","BOSTON","Massachusetts","United States","N","Y","Y"
1042550,75494,"PRICEWATERHOUSECOOPERS, LLP","BOSTON","Massachusetts","United States","N","Y","Y"
1042550,179791,"PRICEWATERHOUSECOOPERS LLP","BOSTON","Massachusetts","United States","N","Y","Y"
1057629,55864,"KPMG LLP","CHICAGO","Illinois","United States","Y","Y","Y"
1057629,55863,"KPMG LLP","CHICAGO","Illinois","United States","Y","Y","Y"
1057629,16706,"KPMG LLP","CHICAGO","Illinois","United States","Y","Y","Y"
1057629,45427,"KPMG LLP","CHICAGO","Illinois","United States","Y","Y","Y"
1057629,55862,"KPMG LLP","CHICAGO","Illinois","United States","Y","Y","Y"
1057629,62297,"KPMG LLP","CHICAGO","Illinois","United States","Y","Y","Y"
1057629,181077,"KPMG, LLP","CHICAGO","Illinois","United States","Y","Y","Y"
1057629,181081,"KPMG, LLP","CHICAGO","Illinois","United States","Y","Y","Y"
1057629,181076,"KPMG, LLC","CHICAGO","Illinois","United States","Y","Y","Y"
1054066,45205,"PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y","Y"
1054066,54062,"PRICEWATERHOUSECOOPERS","BOSTON","Massachusetts","United States","Y","Y","Y"
1054066,54060,"PRICEWATERHOUSECOOPERS","BOSTON","Massachusetts","United States","Y","Y","Y"
1054066,53983,"PRICEWATERHOUSE COOPERS","BOSTON","Massachusetts","United States","Y","Y","Y"
1054066,178290,"ERNST & YOUNG LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1044101,170575,"PWC","DALLAS","Texas","United States","Y","Y","Y"
1044101,170574,"KPMG","DALLAS","Texas","United States","Y","Y","Y"
1044101,168437,"PRICEWATERHOUSECOOPERS, LLC","ATLANTA","Georgia","United States","Y","Y","Y"
1044101,68778,"PRICEWATERHOUSECOOPERS","DALLAS","Texas","United States","Y","Y","Y"
1044101,68779,"KPMG","DALLAS","Texas","United States","Y","Y","Y"
1044101,50511,"KPMG LLP","NEW YORK","New York","United States","Y","Y","Y"
1044101,48913,"PRICEWATERHOUSECOOPERS LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1044101,33106,"PRICEWATERHOUSECOOPERS","HOUSTON","Texas","United States","Y","Y","Y"
1044101,49949,"KPMG","DALLAS","Texas","United States","Y","Y","Y"
1044101,49432,"KPMG LLP","NEW YORK","New York","United States","Y","Y","Y"
1044101,33434,"PRICEWATERHOUSECOOPERS LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1044101,18321,"KPMG","DALLAS","Texas","United States","Y","Y","Y"
1044101,33436,"PRICEWATERHOUSECOOPERS LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1044101,33435,"PRICEWATERHOUSECOOPERS LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1044101,18551,"PRICEWATERHOUSECOOPERS","DALLAS","Texas","United States","Y","Y","Y"
1044101,18535,"KPMG","DALLAS","Texas","United States","Y","Y","Y"
1044101,33426,"PRICEWATERHOUSECOOPERS LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1044101,33439,"ERNST & YOUNG","CINCINNATTI","Ohio","United States","Y","Y","Y"
1044101,33437,"PRICEWATERHOUSECOOPERS LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1044101,59109,"PRICEWATERHOUSECOOPERS (CAYMAN) LTD.","CAYMAN ISLANDS","","Cayman Islands","Y","Y","Y"
1044101,59708,"PWC","DALLAS","Texas","United States","Y","Y","Y"
1044101,59669,"PRICEWATERHOUSECOOPERS (CAYMAN) LTD.","CAYMAN ISLANDS","","Cayman Islands","Y","Y","Y"
1044101,64367,"PRICEWATERHOUSECOOPERS LLC","BOSTON","Massachusetts","United States","Y","Y","Y"
1044101,64366,"PRICEWATERHOUSECOOPERS LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1044101,58218,"PRICEWATERHOUSECOOPERS LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1044101,172729,"PRICEWATERHOUSECOOPERS LLP","HOUSTON","Texas","United States","Y","Y","Y"
1044101,59668,"PRICEWATERHOUSECOOPERS (CAYMAN) LTD.","CAYMAN ISLANDS","","Cayman Islands","Y","Y","Y"
1044101,59667,"PRICEWATERHOUSECOOPERS (CAYMAN) LTD.","CAYMAN ISLANDS","","Cayman Islands","Y","Y","Y"
1044101,120327,"PRICEWATERHOUSE-COOPERS (CAYMAN) LTD.","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
1044101,170570,"KPMG","DALLAS","Texas","United States","Y","Y","Y"
1044101,180040,"PRICEWATERHOUSECOOPERS LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1058727,31996,"KPMG ACCOUNTANTS N.V","AMSTELVEEN","","Netherlands","N","Y","Y"
1058727,167775,"KPMG ACCOUNTANTS NV","AMSTELVEEN","","Netherlands","N","Y","Y"
1043748,16727,"ERNST & YOUNG LTD.","CAMANA BAY","","Cayman Islands","Y","Y","Y"
1043748,16727,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y","Y"
1043748,13602,"ERNST & YOUNG LTD.","CAMANA BAY","","Cayman Islands","Y","Y","Y"
1043748,13602,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y","Y"
1043748,13603,"ERNST & YOUNG LTD.","CAMANA BAY","","Cayman Islands","Y","Y","Y"
1043748,13603,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y","Y"
1043748,61448,"ERNST & YOUNG LLP","NEW YORK","New York","United States","Y","Y","Y"
1043748,61448,"ERNST & YOUNG LTD.","CAMANA BAY","","Cayman Islands","Y","Y","Y"
1041147,172064,"PRICEWATERHOUSECOOPERS LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1041147,172065,"PRICEWATERHOUSECOOPERS LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1041147,172062,"PRICEWATERHOUSECOOPERS LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1041147,172030,"PRICEWATERHOUSECOOPERS LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1041147,172027,"PRICEWATERHOUSECOOPERS LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1041147,172029,"PRICEWATERHOUSECOOPERS LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1041147,172022,"PRICEWATERHOUSECOOPERS LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1044437,172979,"DELOITTE & TOUCHE, LLP","SEATTLE","Washington","United States","Y","Y","Y"
1044437,9086,"DELOITTE & TOUCHE, LLP","SEATTLE","Washington","United States","Y","Y","Y"
1045380,177907,"DELOITTE & TOUCHE LLP","STAMFORD","Connecticut","United States","Y","Y","Y"
1046557,167718,"ERNST & YOUNG LLP","NEW  YORK","New York","United States","Y","Y","Y"
1046746,13645,"DELOITTE & TOUCHE LLP","COSTA MESA","California","United States","Y","Y","Y"
1046746,13588,"DELOITTE & TOUCHE LLP","COSTA MESA","California","United States","Y","Y","Y"
1049309,171625,"WHITLEY PENN","HOUSTON","Texas","United States","Y","Y","Y"
1049309,172346,"WHITLEY PENN","HOUSTON","Texas","United States","Y","Y","Y"
1049309,172334,"WHITLEY PENN","HOUSTON","Texas","United States","Y","Y","Y"
1049309,172347,"WHITLEY PENN","HOUSTON","Texas","United States","Y","Y","Y"
1049309,172340,"WHITLEY PENN","HOUSTON","Texas","United States","Y","Y","Y"
1041855,180214,"RSM LP","BOSTON","Massachusetts","United States","Y","Y","Y"
1041855,180231,"RSM LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1041855,180224,"RSM LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1041855,172456,"RSM US LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1041855,180232,"RSM LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1049325,179749,"ERNST & YOUNG, LTD.","GEORGE TOWN","","Cayman Islands","Y","Y","Y"
1049325,167227,"ERNST & YOUNG","GEORGE TOWN","","Cayman Islands","Y","Y","Y"
1049325,167080,"ERNST & YOUNG","GEORGE TOWN","","Cayman Islands","Y","Y","Y"
1049325,67416,"ERNST & YOUNG, LTD.","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
1049083,178892,"PRICEWATERHOUSECOOPERS LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1049083,3611,"PRICEWATERHOUSECOOPERS","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
1049083,3609,"PRICEWATERHOUSECOOPERS","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
1049083,3610,"PRICEWATERHOUSECOOPERS","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
1049083,3606,"PRICEWATERHOUSECOOPERS LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1049083,3550,"PRICEWATERHOUSECOOPERS LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1049083,3548,"PRICEWATERHOUSECOOPERS","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
1049083,3544,"PRICEWATERHOUSECOOPERS LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1049083,3537,"PRICEWATERHOUSECOOPERS LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1049083,3507,"PRICEWATERHOUSECOOPERS","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
1049083,3490,"PRICEWATERHOUSECOOPERS LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1049083,3433,"PRICEWATERHOUSECOOPERS","GRAND CAYMAN","","Cayman Islands","Y","Y","Y"
1049083,3428,"PRICEWATERHOUSECOOPERS LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1049083,3424,"PRICEWATERHOUSECOOPERS LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1049083,178893,"PRICEWATERHOUSECOOPERS LLP","BOSTON","Massachusetts","United States","Y","Y","Y"
1049675,29740,"PRICEWATERHOUSECOOPERS,LLP","NY","New York","United States","Y","Y","Y"
1049675,29633,"PRICEWATERHOUSECOOPERS,LLP","NY","New York","United States","Y","Y","Y"
1049675,29583,"PRICEWATERHOUSECOOPERS,LLP","NY","New York","United States","Y","Y","Y"
1049675,29561,"PRICEWATERHOUSECOOPERS,LLP","NY","New York","United States","Y","Y","Y"
1049675,29509,"PRICEWATERHOUSECOOPERS,LLP","NY","New York","United States","Y","Y","Y"
1049675,29485,"PRICEWATERHOUSECOOPERS,LLP","NY","New York","United States","Y","Y","Y"
1049675,29467,"PRICEWATERHOUSECOOPERS,LLP","NY","New York","United States","Y","Y","Y"
1049675,29386,"PRICEWATERHOUSECOOPERS,LLP","NY","New York","United States","Y","Y","Y"
1049675,26659,"PRICEWATERHOUSECOOPERS,LLP","NY","New York","United States","Y","Y","Y"
1049675,26588,"PRICEWATERHOUSECOOPERS,LLP","NY","New York","United States","Y","Y","Y"
1049675,26499,"PRICEWATERHOUSECOOPERS,LLP","NY","New York","United States","Y","Y","Y"
1049098,48129,"BAKER TILLY","NEW YORK","New York","United States","Y","Y","Y"
1049098,166314,"BAKER TILLY","NEW YORK","New York","United States","Y","Y","Y"
1035661,180387,"PRICEWATERHOUSECOOPERS LLP","NEW YORK","New York","United States","Y","Y","Y"
1035661,24959,"PRICEWATERHOUSECOOPERS","FLORHAM PARK","New Jersey","United States","Y","Y","Y"
1035661,24954,"PRICEWATERHOUSECOOPERS","FLORHAM PARK","New Jersey","United States","Y","Y","Y"
1035661,24920,"PRICEWATERHOUSECOOPERS","FLORHAM PARK","New Jersey","United States","Y","Y","Y"
1035661,24914,"PRICEWATERHOUSECOOPERS","FLORHAM PARK","New Jersey","United States","Y","Y","Y"
1035661,24912,"PRICEWATERHOUSECOOPERS","FLORHAM PARK","New Jersey","United States","Y","Y","Y"
1035661,24934,"PRICEWATERHOUSECOOPERS","FLORHAM PARK","New Jersey","United States","Y","Y","Y"
1035661,24874,"PRICEWATERHOUSECOOPERS","LUXEMBOURG","","Luxembourg","Y","Y","Y"
1035661,24850,"DELOITTE & TOUCHE","PARSIPPANY","New Jersey","United States","Y","Y","Y"
1035661,23845,"PRICEWATERHOUSECOOPERS LLP","TORONTO","","Canada","Y","Y","Y"
1035661,23901,"L'ALLIANCE REVISION SARL","LUXEMBOURG","","Luxembourg","Y","N",""
1035661,23900,"DELOITTE & TOUCHE","DUBLIN","","Ireland","Y","Y","Y"
1035661,23789,"L'ALLIANCE REVISION SARL","N/A","","Luxembourg","Y","N",""
1035661,24894,"PRICEWATERHOUSECOOPERS","FLORHAM PARK","New Jersey","United States","Y","Y","Y"
1035661,27085,"PRICEWATERHOUSECOOPERS LLP","CHICAGO","Illinois","United States","Y","Y","Y"
1035661,27155,"PRICEWATERHOUSECOOPERS LLP","CHICAGO","Illinois","United States","Y","Y","Y"
1035661,27138,"PRICEWATERHOUSECOOPERS LLP","CHICAGO","Illinois","United States","Y","Y","Y"
1035661,27125,"PRICEWATERHOUSECOOPERS LLP","CHICAGO","Illinois","United States","Y","Y","Y"
1035661,24834,"DELOITTE & TOUCHE","PARSIPPANY","New Jersey","United States","Y","Y","Y"
1035661,23907,"DELOITTE & TOUCHE","DUBLIN","","Ireland","Y","Y","Y"
1035661,24013,"PRICEWATERHOUSECOOPERS LLP","TORONTO","","Canada","Y","Y","Y"
1035661,41222,"PRICEWATERHOUSE COOPERS CI LLP","ST HELIER","","Jersey","Y","Y","Y"
1035661,50801,"PRICEWATERHOUSECOOPERS","FLORHAM PARK","New Jersey","United States","Y","Y","Y"
1035661,61403,"DELOITTE & TOUCHE","DUBLIN","","Ireland","Y","Y","Y"
1035661,64280,"PRICEWATERHOUSECOOPERS LLP","TORONTO","","Canada","Y","Y","Y"
1035661,64278,"PRICEWATERHOUSECOOPERS LLP","TORONTO","","Canada","Y","Y","Y"
1035661,64274,"PRICEWATERHOUSECOOPERS LLP","TORONTO","","Canada","Y","Y","Y"
1035661,27090,"PRICEWATERHOUSECOOPERS LLP","CHICAGO","Illinois","United States","Y","Y","Y"
1035661,73367,"PRICEWATERHOUSECOOPERS LLP","CHICAGO","Illinois","United States","Y","Y","Y"
1035661,70330,"PRICEWATERHOUSECOOPERS LLP","FLORHAM PARK","New Jersey","United States","Y","Y","Y"
1035661,70326,"PRICEWATERHOUSECOOPERS LLP","FLORHAM PARK","New Jersey","United States","Y","Y","Y"
1035661,70323,"PRICEWATERHOUSECOOPERS LLP","FLORHAM PARK","New Jersey","United States","Y","Y","Y"
1035661,64961,"DELOITTE AND TOUCHE","DUBLIN","","Ireland","Y","Y","Y"
1035661,64959,"PRICE WATERHOUSE COOPERS LLC","TORONTO","","Canada","Y","Y","Y"
1035661,50816,"DELOITTE & TOUCHE","DUBLIN","","Ireland","Y","Y","Y"
1035661,23876,"DELOITTE & TOUCHE","DUBLIN","","Ireland","Y","Y","Y"
1035661,23982,"PRICEWATERHOUSECOOPERS LLP","DUBLIN","","Ireland","Y","Y","N"
1035661,27060,"PRICEWATERHOUSECOOPERS LLP","CHICAGO","Illinois","United States","Y","Y","Y"
1035661,27075,"PRICEWATERHOUSECOOPERS LLP","CHICAGO","Illinois","United States","Y","Y","Y"
1035661,166716,"DELOITTE & TOUCHE","DUBLIN","","Ireland","Y","Y","Y"
1035661,25488,"PRICEWATERHOUSECOOPERS","FLORHAM PARK","New Jersey","United States","Y","Y","Y"
1035661,25481,"PRICEWATERHOUSECOOPERS","FLORHAM PARK","New Jersey","United States","Y","Y","Y"
1035661,25472,"PRICEWATERHOUSECOOPERS","FLORHAM PARK","New Jersey","United States","Y","Y","Y"
1035661,25452,"PRICEWATERHOUSECOOPERS","FLORHAM PARK","New Jersey","United States","Y","Y","Y"
1035661,25447,"PRICEWATERHOUSECOOPERS","FLORHAM PARK","New Jersey","United States","Y","Y","Y"
1035661,25444,"PRICEWATERHOUSECOOPERS","FLORHAM PARK","New Jersey","United States","Y","Y","Y"
